5,8,5,18,8
5,57,5,135,8
2,2,3,4,2
-1,0,0,257,0
-1,0,0,116,0
2,-1,4,8,3
-1,0,0,110,0
0,5,4,2,4
0,5,4,2,4
2,-1,4,2,3
0,5,4,2,4
0,1,1,4,1
2,2,2,2,5
0,5,4,96,4
-1,0,0,11,0
2,2,3,4,2
-1,0,0,826,0
5,33,4,135,8
0,5,4,2,4
5,24,4,18,8
3,10,5,2,0
3,10,5,2,0
2,2,3,4,2
2,-1,4,2,3
-1,0,0,5,0
1,3,5,6,3
6,14,-1,16,10
-1,0,0,126,0
0,38,1,2,2
0,5,4,2,4
-1,0,0,431,0
3,2,10,2,3
2,15,4,2,6
-1,0,0,31,0
3,10,5,2,0
4,2,11,58,3
2,-1,4,8,3
0,25,12,2,3
2,9,7,16,3
-1,0,0,23,0
2,2,3,4,2
1,3,5,6,3
4,2,11,49,3
2,19,8,2,12
-1,0,0,759,0
-1,0,0,240,0
2,2,3,4,2
2,-1,4,2,3
2,-1,4,2,3
2,9,7,16,3
2,9,7,16,3
0,5,4,2,4
2,-1,4,8,3
-1,0,0,827,0
2,-1,4,8,3
2,2,3,4,2
0,5,4,2,4
2,44,5,18,3
2,9,7,16,3
1,2,2,26,2
3,4,4,2,2
2,9,7,16,3
2,2,3,4,2
-1,0,0,828,0
-1,0,0,829,0
2,15,4,2,6
3,2,10,2,3
-1,0,0,138,0
-1,0,0,89,0
2,15,4,2,6
-1,22,9,212,13
-1,0,0,2,0
2,2,3,4,2
0,5,4,2,4
2,-1,4,8,3
5,13,5,25,8
2,2,3,4,2
-1,0,0,55,0
3,10,5,2,7
0,5,4,2,4
2,-1,4,2,3
5,8,5,18,8
0,25,12,2,3
0,5,4,2,4
-1,0,0,463,0
-1,0,0,23,0
2,2,3,4,2
-1,0,0,255,0
4,2,11,64,3
-1,0,0,23,0
-1,0,0,523,0
-1,0,0,19,0
-1,0,0,830,0
3,4,4,2,2
0,5,4,2,4
-1,0,0,61,0
2,9,7,16,3
0,1,1,4,1
3,2,10,2,3
0,2,2,2,5
2,19,8,2,12
2,-1,4,8,3
-1,0,0,107,0
-1,0,0,31,0
0,1,1,2,1
2,-1,4,8,3
2,19,8,2,12
2,-1,4,8,3
0,1,1,2,1
6,14,-1,16,10
0,1,1,2,1
1,2,2,26,2
3,10,5,2,0
2,-1,4,2,3
2,-1,4,2,3
1,2,2,3,2
0,5,4,2,4
-1,0,0,572,0
3,17,0,16,11
3,10,5,2,0
2,9,7,16,3
2,15,4,2,6
3,10,5,2,0
-1,0,0,20,0
2,9,7,16,3
-1,0,0,831,0
2,15,4,2,6
2,2,3,4,2
2,2,3,4,2
-1,0,0,538,0
0,5,4,2,4
2,-1,4,2,3
2,-1,4,2,3
0,5,4,2,4
2,2,3,4,2
2,-1,4,2,3
5,13,5,25,8
0,5,4,2,4
2,2,3,4,2
2,-1,4,2,3
2,-1,4,2,3
2,-1,4,2,3
2,-1,4,2,3
-1,0,0,23,0
2,2,3,4,2
0,5,4,2,4
1,2,2,85,2
2,2,3,4,2
0,1,1,2,1
0,5,4,2,4
5,24,4,18,8
-1,0,0,11,0
4,2,11,49,3
0,5,4,2,4
-1,0,0,832,0
-1,0,0,11,0
2,-1,4,8,3
2,9,7,16,3
2,9,7,16,3
0,5,4,2,4
2,9,7,16,3
4,60,4,833,9
1,3,5,6,3
2,2,3,4,2
2,-1,4,8,3
-1,0,0,92,0
-1,0,0,171,0
2,2,3,4,2
2,2,3,4,2
3,28,4,185,12
-1,0,0,11,0
2,-1,4,8,3
-1,0,0,280,0
2,-1,4,8,3
0,25,12,2,3
3,17,0,172,11
0,25,12,2,3
3,40,0,597,0
2,-1,4,2,3
-1,0,0,231,0
3,4,4,2,2
2,-1,4,8,3
0,25,12,2,3
0,27,4,2,2
1,3,5,6,3
2,2,3,4,2
0,5,4,2,4
-1,0,0,77,0
-1,0,0,834,0
-1,0,0,162,0
3,40,0,390,0
3,40,0,172,0
3,17,0,172,11
-1,22,9,16,13
0,5,4,2,4
1,2,2,60,2
2,9,7,16,3
3,10,5,2,0
4,2,11,43,3
-1,0,0,23,0
4,11,4,16,9
0,25,12,27,3
2,2,3,4,2
2,9,7,16,3
-1,0,0,835,0
2,9,7,16,3
3,10,5,2,0
-1,22,9,16,13
-1,22,9,16,13
-1,0,0,113,0
2,-1,4,2,3
0,5,4,2,4
-1,0,0,23,0
-1,0,0,31,0
-1,0,0,345,0
5,13,5,25,8
-1,18,5,6,7
-1,18,5,6,7
4,2,11,58,3
2,9,7,16,3
0,38,1,2,2
0,5,4,2,4
0,5,4,2,4
0,5,4,2,4
2,15,4,2,6
-1,18,5,6,7
-1,18,5,6,7
-1,0,0,110,0
3,10,5,2,0
-1,22,9,16,13
-1,0,0,467,0
-1,0,0,91,0
3,28,4,5,12
3,28,4,5,12
2,-1,4,8,3
3,10,5,2,0
2,44,5,18,3
0,1,1,4,1
0,1,1,2,1
2,15,4,2,6
2,2,3,4,2
0,5,4,2,4
0,5,4,2,4
-1,0,0,160,0
2,-1,4,8,3
0,1,1,2,1
2,9,7,16,3
-1,0,0,54,0
2,-1,4,8,3
-1,22,9,16,13
2,-1,4,2,3
2,2,3,4,2
4,43,4,836,9
4,43,4,837,9
0,1,1,2,1
1,2,2,28,2
2,-1,4,8,3
2,-1,4,8,3
0,5,4,2,4
-1,0,0,644,0
0,5,4,8,4
0,5,4,2,4
0,5,4,2,4
-1,0,0,244,0
-1,18,5,6,7
-1,18,5,6,7
1,3,5,6,3
2,2,3,4,2
3,17,0,390,11
-1,0,0,17,0
0,5,4,2,4
2,9,7,16,3
0,5,4,2,4
-1,0,0,38,0
2,2,3,4,2
3,37,1,2,3
-1,0,0,6,0
0,5,4,2,4
2,9,7,16,3
2,2,3,4,2
2,2,3,4,2
0,5,4,2,4
2,19,8,2,12
0,30,4,2,2
0,5,4,2,4
3,37,1,2,3
4,2,11,64,3
0,5,4,2,4
-1,0,0,31,0
-1,0,0,31,0
-1,0,0,6,0
-1,0,0,65,0
2,2,3,4,2
2,2,3,4,2
0,5,4,2,4
-1,22,9,16,13
-1,22,9,16,13
2,2,3,4,2
0,5,4,2,4
0,5,4,2,4
0,5,4,4,4
3,17,0,16,11
2,9,7,16,3
2,9,7,16,3
-1,0,0,6,0
2,2,3,4,2
0,5,4,2,4
-1,0,0,6,0
1,3,5,6,3
2,9,7,16,3
-1,0,0,2,0
2,19,8,2,12
0,5,4,2,4
2,2,3,4,2
2,2,3,4,2
0,5,4,2,4
4,6,4,2,2
0,1,1,2,1
2,-1,4,2,3
2,-1,4,8,3
-1,0,0,11,0
2,-1,4,2,3
2,2,3,4,2
2,12,4,21,3
0,5,4,2,4
2,-1,4,2,3
2,46,4,18,15
2,9,7,16,3
2,-1,4,8,3
-1,0,0,31,0
2,12,4,21,3
2,-1,4,2,3
-1,0,0,68,0
2,-1,4,2,3
-1,0,0,31,0
-1,29,7,16,14
0,5,4,2,4
2,2,3,4,2
0,5,4,302,4
0,5,4,2,4
3,10,5,2,0
0,55,1,8,2
0,1,1,2,1
0,5,4,4,4
-1,0,0,838,0
0,5,4,2,4
0,30,4,2,2
2,-1,4,722,3
0,1,1,2,1
2,2,3,4,2
3,37,1,2,3
-1,0,0,79,0
3,37,1,2,3
2,-1,4,8,3
2,9,7,16,3
2,2,3,4,2
-1,0,0,91,0
1,3,5,6,3
3,10,5,2,0
-1,0,0,6,0
3,10,5,2,0
-1,0,0,222,0
2,-1,4,8,3
2,-1,4,8,3
0,5,4,2,4
2,2,3,4,2
2,9,7,16,3
-1,0,0,67,0
2,-1,4,8,3
2,-1,4,2,3
0,5,4,2,4
-1,0,0,839,0
-1,18,5,6,7
-1,18,5,6,7
4,11,4,16,9
4,2,6,2,6
2,2,3,4,2
0,5,4,2,4
-1,0,0,23,0
1,3,5,6,3
-1,0,0,6,0
-1,0,0,517,0
0,5,4,2,4
-1,0,0,341,0
-1,0,0,271,0
0,5,4,2,4
0,5,4,2,4
2,-1,4,8,3
2,-1,4,8,3
0,5,4,2,4
2,2,3,4,2
2,15,4,2,6
2,9,7,16,3
2,15,4,2,6
0,5,4,2,4
2,2,3,4,2
-1,0,0,840,0
-1,0,0,628,0
4,2,11,58,3
2,-1,4,2,3
2,9,7,16,3
-1,0,0,341,0
0,5,4,2,4
0,5,4,2,4
2,9,7,16,3
3,21,4,18,7
6,14,-1,16,10
-1,0,0,417,0
0,25,12,2,3
2,2,3,4,2
-1,0,0,841,0
2,9,7,16,3
1,2,2,60,2
0,25,12,2,3
3,21,4,18,7
3,21,4,18,7
2,2,3,4,2
0,5,4,2,4
-1,0,0,1,0
3,10,5,2,0
-1,0,0,149,0
2,9,7,16,3
-1,0,0,6,0
4,2,11,58,3
3,28,4,167,12
3,28,4,167,12
-1,0,0,842,0
2,2,3,4,2
0,5,4,2,4
0,5,4,2,4
2,2,3,4,2
3,10,5,2,0
2,-1,4,8,3
0,1,1,2,1
2,2,3,4,2
-1,0,0,5,0
-1,0,0,11,0
-1,0,0,110,0
2,-1,4,2,3
2,-1,4,2,3
-1,0,0,73,0
2,-1,4,2,3
2,-1,4,2,3
2,-1,4,2,3
2,-1,4,2,3
0,5,4,2,4
4,2,11,49,3
-1,0,0,169,0
2,-1,4,8,3
0,5,4,2,4
2,-1,4,8,3
2,9,7,16,3
2,2,3,4,2
2,-1,4,8,3
-1,0,0,417,0
-1,0,0,396,0
0,5,4,2,4
-1,0,0,1,0
2,9,7,16,3
0,5,4,2,4
0,5,4,2,4
-1,0,0,67,0
-1,0,0,262,0
2,2,3,4,2
3,10,5,2,0
3,10,5,2,0
0,5,4,2,4
3,10,5,2,0
-1,0,0,6,0
0,1,1,2,1
0,5,4,2,4
-1,0,0,843,0
-1,18,5,6,7
-1,18,5,6,7
2,9,7,16,3
3,21,4,18,7
-1,22,9,2,13
-1,0,0,347,0
2,2,3,4,2
-1,0,0,34,0
-1,0,0,34,0
0,2,2,2,5
3,4,4,2,2
-1,0,0,34,0
3,28,4,102,12
-1,0,0,34,0
3,28,4,102,12
-1,0,0,34,0
-1,0,0,34,0
0,5,4,2,4
-1,0,0,844,0
6,14,-1,16,10
0,5,4,2,4
2,2,3,4,2
2,-1,4,2,3
3,2,10,2,3
4,2,11,49,3
0,5,4,2,4
2,2,3,4,2
-1,0,0,6,0
-1,0,0,845,0
-1,0,0,622,0
0,5,4,2,4
2,2,3,4,2
-1,0,0,168,0
4,11,4,16,9
0,1,1,2,1
-1,0,0,210,0
0,1,1,2,1
2,15,4,2,6
0,5,4,2,4
2,2,3,4,2
-1,0,0,541,0
2,2,3,4,2
-1,0,0,254,0
-1,0,0,76,0
-1,0,0,846,0
3,2,10,2,3
-1,0,0,199,0
2,9,7,16,3
2,-1,4,2,3
0,5,4,2,4
0,1,1,2,1
0,1,1,2,1
4,11,4,16,9
0,1,1,4,1
2,-1,4,2,3
-1,0,0,11,0
-1,0,0,11,0
2,-1,4,2,3
-1,0,0,31,0
3,10,5,2,0
2,-1,4,2,3
1,3,5,6,3
2,19,8,2,12
-1,0,0,81,0
4,11,4,16,9
-1,0,0,113,0
2,2,3,4,2
0,1,1,2,1
3,10,5,2,0
0,5,4,2,4
-1,0,0,747,0
1,3,5,6,3
-1,0,0,6,0
2,19,8,2,12
0,27,4,2,2
3,4,4,2,2
4,2,11,64,3
-1,0,0,17,0
2,-1,4,8,3
2,-1,4,2,3
2,-1,4,2,3
2,9,7,16,3
2,2,3,4,2
2,2,3,4,2
-1,0,0,6,0
5,13,5,25,8
0,5,4,2,4
2,-1,4,2,3
-1,0,0,592,0
2,2,3,4,2
-1,0,0,596,0
2,-1,4,2,3
2,-1,4,2,3
0,5,4,2,4
-1,0,0,68,0
2,2,3,4,2
2,-1,4,2,3
2,19,8,2,12
-1,22,9,2,13
2,2,3,4,2
2,9,7,16,3
2,2,3,4,2
2,-1,4,2,3
2,2,3,4,2
2,-1,4,8,3
2,2,3,4,2
0,5,4,12,4
-1,0,0,2,0
0,5,4,2,4
0,2,2,2,5
-1,0,0,442,0
0,1,1,2,1
2,12,4,21,3
2,12,4,21,3
0,1,1,2,1
2,2,3,4,2
0,5,4,2,4
2,-1,4,2,3
0,5,4,2,4
-1,0,0,35,0
3,10,5,2,0
0,1,1,2,1
0,5,4,2,4
-1,0,0,785,0
0,5,4,2,4
4,2,11,58,3
-1,0,0,110,0
2,9,7,16,3
2,2,3,4,2
6,14,-1,16,10
4,11,4,16,9
0,2,2,2,5
4,11,4,16,9
-1,0,0,798,0
0,5,4,2,4
1,3,5,6,3
0,5,4,2,4
2,2,3,4,2
2,19,8,2,12
2,2,3,4,2
1,2,2,60,2
1,2,2,3,2
0,5,4,2,4
-1,0,0,542,0
3,4,4,2,2
2,2,3,4,2
2,2,3,4,2
2,2,3,4,2
2,9,7,16,3
2,-1,4,2,4
-1,0,0,11,0
3,10,5,2,0
2,2,3,4,2
2,9,7,16,3
3,2,10,2,3
-1,0,0,209,0
0,5,4,2,4
3,17,0,16,11
-1,22,9,16,13
-1,22,9,16,13
-1,22,9,16,13
0,1,1,2,1
2,2,3,4,2
2,-1,4,2,4
0,5,4,2,4
3,10,5,2,0
-1,0,0,46,0
0,5,4,2,4
-1,0,0,340,0
2,2,3,4,2
2,-1,4,8,3
1,2,2,26,2
2,-1,4,2,3
2,15,4,2,6
2,-1,4,8,3
2,9,7,16,3
2,-1,4,8,3
2,2,3,4,2
5,35,4,25,2
4,32,4,847,9
2,2,3,4,2
2,-1,4,8,3
2,-1,4,8,3
2,-1,4,2,3
0,5,4,2,4
2,-1,4,8,3
2,-1,4,2,3
0,5,4,2,4
0,5,4,12,4
2,-1,4,2,3
3,40,0,390,0
-1,0,0,848,0
-1,22,9,16,13
2,-1,4,8,3
3,17,0,390,11
2,-1,4,8,3
2,2,3,4,2
-1,0,0,50,0
2,-1,4,2,3
0,5,4,2,4
0,1,1,2,1
2,-1,4,2,3
2,15,4,2,6
2,-1,4,8,3
0,5,4,8,4
2,2,3,4,2
2,-1,4,8,3
2,9,7,16,3
0,5,4,2,4
-1,0,0,31,0
0,1,1,2,1
-1,0,0,849,0
2,9,7,16,3
-1,0,0,23,0
2,19,8,2,12
2,9,7,16,3
2,-1,4,2,3
-1,0,0,233,0
2,-1,4,2,3
2,-1,4,2,3
0,1,1,4,1
0,5,4,2,4
3,4,4,2,2
-1,0,0,262,0
0,1,1,2,1
2,9,7,16,3
5,16,4,27,8
2,9,7,16,3
2,9,7,16,3
-1,0,0,262,0
-1,0,0,31,0
3,2,10,2,3
2,-1,4,8,3
-1,0,0,555,0
-1,0,0,2,0
2,31,0,16,5
-1,0,0,5,0
0,5,4,2,4
-1,0,0,44,0
2,-1,4,2,3
0,5,4,2,4
-1,0,0,178,0
2,2,3,4,2
2,-1,4,2,3
2,9,7,16,3
-1,0,0,11,0
-1,0,0,6,0
5,16,4,27,8
-1,0,0,341,0
2,15,4,2,6
3,28,4,185,12
2,2,3,4,2
2,15,4,2,6
2,2,3,4,2
2,19,8,2,12
4,11,4,16,9
2,9,7,16,3
0,5,4,2,4
2,-1,4,2,3
2,-1,4,2,3
2,2,3,4,2
4,11,4,16,9
0,5,4,2,4
-1,18,5,6,7
4,11,4,16,9
2,19,8,2,12
2,2,3,4,2
2,2,3,4,2
2,15,4,2,6
0,5,4,2,4
3,4,4,2,2
2,-1,4,8,3
-1,18,5,6,7
2,-1,4,2,3
2,19,8,2,12
4,11,4,16,9
3,4,4,459,2
-1,0,0,31,0
3,4,4,2,2
0,27,4,2,2
-1,0,0,341,0
5,13,5,25,8
1,2,2,850,2
2,-1,4,8,3
0,5,4,2,4
0,5,4,2,4
2,9,7,16,3
-1,0,0,119,0
2,2,3,4,2
2,9,7,16,3
2,2,3,4,2
-1,0,0,417,0
0,5,4,2,4
2,31,0,16,5
-1,0,0,639,0
-1,0,0,162,0
3,4,4,2,2
-1,0,0,11,0
2,2,3,4,2
-1,18,5,6,7
-1,0,0,341,0
2,2,3,4,2
-1,18,5,6,7
3,10,5,2,0
4,2,11,64,3
0,5,4,2,4
0,5,4,2,4
-1,0,0,145,0
-1,0,0,749,0
1,2,2,3,2
-1,0,0,120,0
-1,18,5,6,7
-1,18,5,6,7
0,5,4,2,4
-1,0,0,340,0
1,3,5,6,3
-1,0,0,417,0
1,3,5,6,3
0,5,4,2,4
0,5,4,2,4
-1,22,9,16,13
1,3,5,6,3
-1,22,9,16,13
2,2,3,4,2
2,9,7,16,3
2,19,8,2,12
2,2,3,4,2
2,15,4,2,6
-1,0,0,114,0
2,9,7,16,3
2,-1,4,8,3
0,1,1,2,1
-1,0,0,6,0
-1,0,0,2,0
-1,0,0,82,0
-1,0,0,749,0
-1,0,0,138,0
5,16,4,27,8
0,5,4,2,4
5,8,5,18,8
2,2,3,2,3
0,1,1,4,1
-1,0,0,7,0
1,3,5,6,3
2,2,3,4,2
0,5,4,2,4
-1,0,0,7,0
0,5,4,2,4
-1,0,0,7,0
-1,0,0,7,0
-1,0,0,7,0
0,5,4,2,4
-1,0,0,644,0
0,5,4,2,4
0,2,10,2,3
4,11,4,16,9
2,2,3,4,2
2,12,4,21,3
0,5,4,2,4
-1,0,0,115,0
-1,0,0,7,0
-1,0,0,7,0
3,10,5,2,0
-1,0,0,7,0
-1,0,0,7,0
-1,0,0,417,0
2,2,3,4,2
-1,0,0,95,0
-1,0,0,7,0
2,2,3,4,2
0,25,12,2,3
-1,0,0,271,0
2,2,3,4,2
0,1,1,2,1
-1,0,0,749,0
2,2,3,4,2
2,-1,4,8,3
-1,0,0,851,0
-1,0,0,7,0
3,4,4,2,2
0,5,4,2,4
0,27,4,2,2
3,4,4,2,2
-1,0,0,23,0
2,-1,4,2,3
-1,0,0,140,0
0,5,4,2,4
-1,0,0,852,0
2,-1,4,8,3
2,-1,4,8,3
3,2,10,2,3
-1,0,0,403,0
2,-1,4,8,3
2,46,4,18,15
0,5,4,2,4
2,2,3,4,2
0,5,4,2,4
-1,0,0,555,0
2,19,8,2,12
0,5,4,2,4
-1,0,0,77,0
-1,0,0,853,0
4,2,11,49,3
0,5,4,2,4
3,10,5,2,0
0,1,1,2,1
2,19,8,2,12
2,44,5,18,3
2,12,4,21,3
2,9,7,16,3
2,15,4,2,6
0,1,1,2,1
2,2,3,4,2
2,9,7,16,3
-1,0,0,20,0
-1,0,0,107,0
2,9,7,16,3
2,-1,4,8,3
0,5,4,2,4
2,-1,4,8,3
2,2,3,4,2
-1,0,0,11,0
2,2,3,4,2
2,2,3,4,2
2,2,3,4,2
2,2,3,4,2
3,4,4,2,2
2,2,3,4,2
0,30,4,2,2
-1,0,0,417,0
-1,0,0,854,0
3,10,5,2,0
3,10,5,2,0
-1,0,0,750,0
0,1,1,4,1
-1,0,0,773,0
-1,0,0,2,0
2,2,3,4,2
0,5,4,2,4
3,10,5,2,0
3,4,4,2,2
2,2,3,4,2
0,5,4,2,4
-1,0,0,291,0
-1,0,0,855,0
0,5,4,2,4
2,-1,4,8,3
0,5,4,2,4
0,5,4,2,4
-1,0,0,226,0
2,2,3,4,2
2,9,7,16,3
-1,22,9,16,13
-1,22,9,16,13
-1,0,0,712,0
1,2,2,28,2
-1,0,0,53,0
1,3,5,6,3
-1,0,0,149,0
-1,0,0,856,0
0,5,4,2,4
0,25,12,2,3
2,7,0,16,7
2,-1,4,2,3
2,15,4,2,6
0,5,4,4,4
2,15,4,2,6
2,2,3,4,2
0,5,4,2,4
0,5,4,2,4
2,-1,4,2,3
2,-1,4,2,3
4,11,4,16,9
2,-1,4,2,3
5,13,5,25,8
5,24,4,80,8
2,-1,4,2,3
-1,0,0,695,0
-1,0,0,2,0
0,5,4,2,4
2,2,3,4,2
0,27,4,2,2
3,4,4,2,2
2,2,3,4,2
1,3,5,6,3
2,2,3,4,2
0,5,4,2,4
5,35,4,25,2
1,3,5,6,3
2,-1,4,2,3
-1,0,0,442,0
-1,0,0,79,0
4,61,4,80,2
5,13,5,627,8
2,9,7,16,3
0,1,1,4,1
0,1,1,2,1
0,1,1,2,1
2,15,4,2,6
-1,0,0,95,0
3,37,1,378,3
0,5,4,2,4
0,5,4,2,4
2,2,3,4,2
2,2,3,4,2
0,5,4,2,4
0,5,4,4,4
-1,0,0,311,0
2,2,3,4,2
5,13,5,25,8
-1,0,0,211,0
6,14,-1,16,10
-1,0,0,284,0
-1,0,0,857,0
2,9,7,16,3
3,28,4,5,12
3,28,4,5,12
-1,0,0,169,0
-1,0,0,23,0
2,2,3,4,2
-1,0,0,6,0
-1,0,0,361,0
2,9,7,16,3
-1,0,0,167,0
-1,0,0,361,0
3,17,0,597,11
3,17,0,16,11
-1,0,0,220,0
0,5,4,2,4
2,-1,4,2,3
2,2,3,4,2
2,2,3,4,2
2,2,3,4,2
2,2,3,4,2
2,-1,4,2,3
0,5,4,2,4
1,3,5,6,3
0,38,1,2,2
2,2,3,4,2
-1,0,0,110,0
0,1,1,4,1
0,1,1,2,1
0,5,4,2,4
0,5,4,2,4
3,17,0,16,11
-1,0,0,262,0
0,5,4,2,4
2,-1,4,2,3
2,-1,4,2,3
1,3,5,6,3
0,2,2,2,5
0,5,4,2,4
-1,0,0,371,0
0,25,12,2,3
2,2,3,4,2
-1,0,0,87,0
0,1,1,4,1
0,25,12,2,3
-1,0,0,262,0
-1,0,0,23,0
2,2,3,4,2
2,2,3,4,2
3,2,10,2,3
0,25,12,18,3
0,2,2,2,5
2,-1,4,2,3
2,2,3,4,2
0,5,4,2,4
-1,0,0,858,0
-1,0,0,2,0
-1,0,0,859,0
2,9,7,16,3
0,1,1,4,1
0,5,4,2,4
2,15,4,2,6
2,-1,4,2,3
0,39,5,170,7
1,2,2,3,2
0,5,4,2,4
0,5,4,2,4
3,2,10,2,3
2,-1,4,8,3
-1,0,0,84,0
2,2,3,4,2
-1,0,0,860,0
2,2,3,4,2
2,2,3,4,2
2,2,3,4,2
0,5,4,2,4
2,2,3,4,2
0,5,4,2,4
2,-1,4,2,3
2,2,2,2,5
0,5,4,4,4
2,2,3,4,2
0,5,4,2,4
2,-1,4,8,3
2,2,3,4,2
0,5,4,2,4
0,5,4,2,4
0,5,4,2,4
6,14,-1,16,10
-1,0,0,283,0
0,5,4,2,4
-1,0,0,95,0
2,-1,4,8,3
2,9,7,16,3
2,9,7,16,3
0,1,1,4,1
3,10,5,2,0
1,2,2,26,2
3,10,5,2,0
3,10,5,2,0
3,17,0,16,11
3,17,0,16,11
2,12,4,21,3
2,12,4,21,3
5,8,5,80,8
1,2,2,3,2
2,15,4,2,6
3,17,0,16,11
-1,0,0,107,0
2,2,3,4,2
0,5,4,2,4
6,14,-1,16,10
4,2,6,2,6
0,5,4,2,4
0,2,2,2,5
0,5,4,2,4
2,2,2,2,5
0,5,4,2,4
2,9,7,16,3
0,5,4,2,4
0,5,4,2,4
0,1,1,2,1
3,10,5,2,0
0,5,4,2,4
2,2,3,4,2
3,28,4,138,12
2,2,3,4,2
2,-1,4,2,3
2,9,7,16,3
0,5,4,2,4
0,5,4,2,4
2,2,3,4,2
0,2,10,2,3
3,28,4,138,12
-1,0,0,233,0
3,10,5,2,0
-1,0,0,194,0
5,13,5,25,8
3,10,5,2,0
-1,0,0,1,0
2,-1,4,2,3
3,72,0,107,11
2,-1,4,2,3
2,-1,4,2,3
2,-1,4,2,3
0,5,4,2,4
2,9,7,16,3
0,1,1,2,1
2,23,4,1,3
-1,0,0,19,0
2,2,3,4,2
-1,0,0,17,0
0,5,4,2,4
-1,0,0,417,0
2,-1,4,8,3
2,-1,4,8,3
-1,0,0,34,0
-1,18,5,6,7
-1,0,0,34,0
-1,0,0,34,0
2,2,3,4,2
-1,0,0,34,0
2,2,3,4,2
-1,0,0,341,0
-1,0,0,11,0
-1,18,5,6,7
4,2,11,58,3
-1,0,0,62,0
-1,0,0,31,0
-1,0,0,34,0
-1,0,0,34,0
2,15,4,2,6
2,9,7,16,3
-1,0,0,34,0
2,-1,4,8,3
3,21,4,18,7
3,21,4,18,7
-1,0,0,861,0
0,5,4,2,4
-1,0,0,88,0
0,1,1,2,1
3,40,0,406,0
0,1,1,2,1
2,-1,4,2,3
2,-1,4,2,3
4,2,11,58,3
2,-1,4,8,3
2,2,3,4,2
2,2,3,4,2
2,-1,4,2,3
2,19,8,2,12
2,2,3,4,2
4,41,4,2,2
6,14,-1,16,10
-1,0,0,91,0
2,2,3,4,2
0,5,4,4,4
5,24,4,18,8
-1,0,0,53,0
2,-1,4,8,3
2,-1,4,8,3
-1,0,0,2,0
2,2,3,4,2
-1,0,0,255,0
-1,0,0,107,0
3,4,4,2,2
-1,0,0,11,0
0,5,4,2,4
2,2,3,4,2
0,5,4,2,4
2,2,3,4,2
2,-1,4,2,3
0,1,1,775,1
4,11,4,16,9
0,5,4,2,4
-1,0,0,76,0
-1,22,9,16,13
0,5,4,2,4
1,2,2,3,2
-1,22,9,16,13
0,5,4,2,4
2,2,3,4,2
-1,0,0,463,0
0,5,4,2,4
0,5,4,2,4
-1,7,0,16,7
-1,18,5,6,7
-1,18,5,6,7
-1,0,0,53,0
2,15,4,2,6
0,27,4,2,2
2,2,3,4,2
-1,0,0,11,0
2,-1,4,8,3
2,2,3,4,2
-1,0,0,66,0
0,5,4,12,4
2,2,3,4,2
0,5,4,2,4
-1,0,0,313,0
-1,0,0,140,0
-1,0,0,167,0
0,5,4,2,4
0,1,1,2,1
0,5,4,2,4
-1,22,9,16,13
3,4,4,2,2
-1,22,9,16,13
-1,0,0,241,0
0,27,4,2,2
-1,0,0,862,0
2,2,3,4,2
2,9,7,16,3
0,5,4,2,4
-1,0,0,6,0
-1,0,0,79,0
-1,0,0,54,0
-1,22,9,16,13
-1,0,0,221,0
-1,0,0,53,0
0,5,4,2,4
-1,0,0,218,0
-1,0,0,11,0
-1,0,0,844,0
-1,0,0,505,0
4,2,11,58,3
-1,0,0,539,0
-1,0,0,52,0
2,9,7,16,3
5,8,5,18,8
-1,22,9,16,13
-1,0,0,531,0
-1,0,0,76,0
-1,0,0,745,0
2,-1,4,2,3
0,1,1,2,1
-1,0,0,241,0
-1,0,0,678,0
0,5,4,2,4
3,10,5,2,0
3,10,5,2,0
0,1,1,2,1
2,15,4,2,6
2,15,4,2,6
1,3,5,6,3
2,-1,4,2,3
0,5,4,12,4
2,2,3,4,2
-1,0,0,221,0
2,-1,4,8,3
-1,0,0,218,0
-1,0,0,863,0
-1,0,0,122,0
2,-1,4,8,3
2,-1,4,2,3
-1,0,0,241,0
-1,0,0,38,0
-1,0,0,776,0
0,5,4,2,4
2,9,7,16,3
4,2,11,43,3
2,2,3,4,2
0,1,1,2,1
2,9,7,16,3
-1,0,0,92,0
0,1,1,2,1
-1,0,0,341,0
2,2,3,4,2
2,9,7,16,3
2,19,8,2,12
2,2,3,4,2
-1,0,0,363,0
-1,0,0,99,0
2,-1,4,8,3
-1,0,0,310,0
2,9,7,16,3
3,17,0,406,11
2,-1,4,8,3
0,25,12,2,3
0,5,4,2,4
2,-1,4,8,3
-1,0,0,641,0
2,-1,4,2,3
0,5,4,2,4
0,25,12,2,3
2,2,3,4,2
-1,0,0,169,0
-1,0,0,30,0
0,5,4,2,4
5,21,5,18,8
2,-1,4,2,3
2,9,7,16,3
2,-1,4,8,3
-1,0,0,864,0
2,2,3,4,2
2,-1,4,2,3
-1,0,0,54,0
-1,0,0,102,0
2,2,3,4,2
0,25,12,2,3
0,5,4,2,4
0,5,4,2,4
2,2,3,4,2
0,5,4,2,4
0,5,4,760,4
2,2,3,4,2
5,8,5,18,8
3,28,4,53,12
0,5,4,2,4
-1,0,0,450,0
1,2,2,28,2
2,-1,4,8,3
2,-1,4,8,3
3,10,5,2,0
3,10,5,2,0
-1,0,0,11,0
-1,22,9,16,13
-1,0,0,185,0
-1,22,9,16,13
2,2,3,4,2
